,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n
370,581,581,51028c2b-1b47-4c92-ad8e-574cf81eadd3,Garde-corps extérieur,Garde-corps/barrière acier,damaged,guardrail_barrier,G.20.30.04.3,CHATEAUROUX,2022-07-26,40.0,40.0,0.0,"['/upload/material/images/53f1632d-35ed-4e75-96db-afa6a755d2cb.jpeg', '/upload/material/images/b76a3b71-b28c-4b92-a2f9-a66adbe43663.jpeg']",used,,,8.0,8.0,2022-11-30,FR,1.0,127.0,,,,,"{'score': 0.0023363979998975992, 'start': 0, 'end': 26, 'answer': 'Garde-corps/barrière acier'}",,,,,,,,,,,,,,,,,,,,Garde-corps/barrière acier, acier,,
371,582,582,5129b0d8-d988-4348-a2b3-1eb8085e4580,Groom Ferme-porte intérieur,"Groom ferme porte intérieur en aluminium de marque BRICARD. Corps en aluminium, diamètre 45cm",correct,door_hardware,C.10.20.07.4,AUBERVILLIERS,2021-11-02,15.0,15.0,0.0,"['/upload/material/images/66867ae8-364a-4464-8105-64ae310e9afe.jpeg', '/upload/material/images/f66f290a-ff3a-45ac-97f3-4552f66179c1.jpeg', '/upload/material/images/560eaa3d-2a87-4b17-961d-89100982600a.jpeg']",used,,,4.0,4.0,2022-09-26,FR,1.0,328.0,,,,,"{'score': 3.0219989639590494e-05, 'start': 0, 'end': 40, 'answer': 'Groom ferme porte intérieur en aluminium'}",,,,,,,,,,,,,,,,,,,,, aluminium,,
372,583,583,51545ff3-6de5-4375-9e5b-2f3d9874b640,Cloison amovible,"Cloison amovible vitrée composée de 2 vitrages, structure métallique",correct,demountable_partitions,C.10.10.02.1f,NANTES,2022-01-21,60.0,60.0,0.0,"['/upload/material/images/77263e1e-ab48-4442-b02b-02c3cbd51cf5.jpeg', '/upload/material/images/479280e3-1f53-46f4-953c-f45404e3a422.jpeg']",used,,,4.0,4.0,2022-10-03,FR,1.0,255.0,,,,,"{'score': 0.00030412126216106117, 'start': 0, 'end': 47, 'answer': 'Cloison amovible vitrée composée de 2 vitrages,'}",,,,,,,,,,,,,,,,,,,,, métallique,,
373,584,584,518d6930-6927-4e89-87cc-8e5bd2e7e1ee,Cabine de sauna,Cabine de sauna,correct,other_special_installation,F.10.40.90,CHATILLON,2022-07-06,1500.0,1500.0,0.0,['/upload/material/images/008a9d21-580f-4d14-a8f9-c7aaedb1f88d.jpeg'],used,,,2.0,2.0,2023-02-21,FR,1.0,230.0,,,,,"{'score': 0.16035227477550507, 'start': 0, 'end': 15, 'answer': 'Cabine de sauna'}",,,,,,,,,,,,,,,,,,,,Cabine de sauna,,,
374,585,585,5192155b-a1be-4efc-9f72-bf9d2222a583,Chauffe-eau Atlantic 100L,"Chauffe-eau Atlantic 100L

IP24
Made in France
Référence Atlantic : 023110
Référence interne : 
1200W
230V
6 bar Maximun",verygood,domestic_water_systems_equipment,D.20.20.03,GENNEVILLIERS,2022-06-20,70.0,70.0,0.0,"['/upload/material/images/a616a1a5-b94f-4514-b0bf-144fb75851e4.jpeg', '/upload/material/images/79ac9b91-9151-449d-9917-e95993316171.jpeg', '/upload/material/images/5c591221-ca9b-4a54-bc41-e6731f0879ac.jpeg', '/upload/material/images/299e6a7f-0883-4057-aa1f-0fc8cf9564b9.jpeg']",used,,,40.0,40.0,2023-09-24,FR,2.0,461.0,,,,,"{'score': 0.06100893020629883, 'start': 0, 'end': 20, 'answer': 'Chauffe-eau Atlantic'}",,,,,,,,,,,,,,,,,,,,,"
IP24",, 100L
375,587,587,51bc25f4-3f7e-475e-a43b-b6a6d063f140,Porte intérieure pleine bois,"Porte standard simple en bois reconstitué : largeur 0,55 m. Hauteurs peuvent varier légèrement.",correct,simple_solid_doors,C.10.20.01.1e,CHELLES,2022-05-23,40.0,40.0,0.0,['/upload/material/images/6019142f-90c4-41ed-b838-cd69f10d9acb.jpg'],used,,,78.0,78.0,2023-09-24,FR,2.0,489.0,,,,,"{'score': 3.483609816612443e-06, 'start': 0, 'end': 41, 'answer': 'Porte standard simple en bois reconstitué'}",,,,,,,,,,,,,,,,,,,,, bois reconstitué,,
376,588,588,51f34fbe-6fa3-47c1-8a7a-2af420fc9903,Parc de jeux,"Avec ses couleurs fantasques et son regard bienveillant, il s’adaptera à tous les univers et emportera les enfants de 2 à 8 ans dans toutes les aventures.
MATIÈRE 
Polyester
Peinture polyuréthane vernis
Pour quelles tranches d'âge ? 
2-6 ans et 6-8 ans",correct,other_special_equipment,E.10.90.90.2,CHATILLON,2022-07-06,40.0,59.0,19.0,"['/upload/material/images/188a6f06-636e-486d-a320-e39b9428f3f1.jpeg', '/upload/material/images/5eaa2d43-c898-4660-8625-48ef31a55af9.jpeg']",used,,,1.0,1.0,2023-02-21,FR,1.0,230.0,,,"
2-6 ans et 6-8 ans",,"{'score': 0.09535910934209824, 'start': 237, 'end': 257, 'answer': '\r\n2-6 ans et 6-8 ans'}",,,,,,,,,,,,,,,,,,,,,"
Polyester","
2-6 ans et 6-8 ans",
377,589,589,5208ae09-8070-41b6-9aff-309e4ccbc51f,Panneaux de stratifié,"Hauteurs variables, de 250 à 280cm. Largeur 100cm environ.",correct,other_partition,C.10.10.90,PARIS-16E-ARRONDISSEMENT,2022-08-16,15.0,15.0,0.0,"['/upload/material/images/5d95696a-428e-4bc2-89ca-6f456df2355b.png', '/upload/material/images/49b7f6b3-a938-4e76-8396-e3285d17a182.png']",used,,,350.0,350.0,2022-09-26,FR,1.0,41.0,,,,,"{'score': 1.779531970669268e-07, 'start': 22, 'end': 35, 'answer': ' 250 à 280cm.'}",,,,,,,,,,,,,,,,,,,,,,,
378,590,590,520c1c25-3dee-4673-b8ea-e9c21fa0460f,Moquette,Finitions de sol Moquettes,correct,floor_covering_membrane,C.30.20.09,IVRY-SUR-SEINE,2022-06-27,2.0,2.0,0.0,"['/upload/material/images/120c1ef9-3036-4858-b476-1ca11618f9de.jpg', '/upload/material/images/84c170eb-47a9-4ce5-a2ec-fd2932c9519c.jpg', '/upload/material/images/d194251e-f4ad-47d6-b459-08597fe33943.jpg']",used,,,5600.0,5600.0,2022-09-26,FR,1.0,91.0,,,,,"{'score': 0.1261224001646042, 'start': 0, 'end': 26, 'answer': 'Finitions de sol Moquettes'}",,,,,,,,,,,,,,,,,,,,Finitions de sol Moquettes, Moquettes,,
379,591,591,521d0062-54f8-4196-b441-237d93132f42,Sol souple,"Sol textile utilisé par Axa de 2013 à 2020, il possède une sous couche acoustique, il est en plutôt bon état et a fait l'objet d'un tri drastique. Un témoin pour voir le rendu peut être réalisé.",correct,linoleum_pvc_vinyl,C.30.20.04.3e,MASSY,2021-05-18,18.5,18.5,0.0,"['/upload/material/images/d543e6e9-a368-4dbc-b905-ee59e84df8a8.png', '/upload/material/images/f58cdf08-dbd1-4adb-b7eb-f2ebddd111b3.jpeg', '/upload/material/images/c619a5cf-a7e2-450a-a6c6-07bc10f4cea2.png']",used,,,1300.0,1300.0,2023-04-20,FR,1.0,702.0,,,,,"{'score': 2.599918161649839e-06, 'start': 0, 'end': 11, 'answer': 'Sol textile'}",,,,,,,,,,,,,,,,,,,,Sol textile,Sol textile,,
380,592,592,525776d1-83b4-43ec-ba78-4e95e52c84e4,Tuiles terre cuite.,Tuiles terre cuite.  Incertitude sur intégrité du matériaux après dépose.,correct,slope_/_flat_roof,B.30.10.01.7b,CHELLES,2022-05-25,20.0,20.0,0.0,"['/upload/material/images/c704ae1b-5812-4706-b200-36cb16feabc0.jpg', '/upload/material/images/4f192c2c-890f-4419-a786-7e7bb5690433.jpg']",used,,,241.0,241.0,2023-09-24,FR,2.0,487.0,,,,,"{'score': 1.070991584128933e-05, 'start': 0, 'end': 19, 'answer': 'Tuiles terre cuite.'}",,,,,,,,,,,,,,,,,,,,Tuiles terre cuite.,Tuiles terre cuite.,,
381,593,593,52849661-35d3-410f-ba15-fb3e9b1da268,Plaque Fermacell 18 mm prétroué,"Issues de surplus ou d'erreur de commande.
Prix en quantité et non en volume (volume total = quantité totale)",new,fixed_partitions,C.10.10.01.5h,CLERMONT-FERRAND,2022-02-25,30.0,30.0,0.0,['/upload/material/images/64671df5-4abf-4bfe-b4b1-41c44f74a0a6.jpg'],new,,,25.0,25.0,2023-09-24,FR,2.0,576.0,,,,,"{'score': 0.3521616458892822, 'start': 48, 'end': 60, 'answer': ' en quantité'}",,,,,,,,,,,,,,,,,,,,,,,
382,595,595,52cd6244-5dcc-41e5-9cd9-1d6c0e93df77,Tableau électrique ,Tableau électrique de la marque Hager avec un disjoncteur général de la marque Itron,correct,circuits_breackers,D.50.10.05.2,RENNES,2022-07-28,40.0,40.0,0.0,"['/upload/material/images/aa3d73d6-bdc3-42c6-ae3a-61ba2c0b1d2f.png', '/upload/material/images/c958a7b9-5760-4bec-80d2-ace9a3bf98b8.png', '/upload/material/images/931c6d09-d6fa-4535-82a8-1c14b0fbe395.png']",used,,,228.0,228.0,2022-09-26,FR,1.0,60.0,,,,,"{'score': 0.0020936259534209967, 'start': 0, 'end': 37, 'answer': 'Tableau électrique de la marque Hager'}",,,,,,,,,,,,,,,,,,,,Tableau électrique,,,
383,598,598,5364376c-9942-4834-90b6-eaa6e5fe7a65,Cabine de douche,Cabine avec mitigeur et colonne de douche. Cabine de douche,correct,showers_baths,D.20.10.06.2,RENNES,2022-07-18,96.0,96.0,0.0,"['/upload/material/images/5212be25-2c7c-4433-b65d-b7ab77378fa1.jpeg', '/upload/material/images/0c652844-e849-45b8-8bd8-78b48e1aa279.jpeg', '/upload/material/images/83c23fe0-d89c-4187-b4a8-b410b7ef0eac.jpeg', '/upload/material/images/8957cb51-9978-4cfc-9963-b899776300cb.jpeg', '/upload/material/images/ed062a37-12d1-4232-9b55-5add72540d31.jpeg']",used,,,3.0,3.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 0.00022986691328696907, 'start': 0, 'end': 42, 'answer': 'Cabine avec mitigeur et colonne de douche.'}",,,,,,,,,,,,,,,,,,,,,,,
384,599,599,537e05c8-4bb0-4a00-bc4f-572ce3de9af5,Dalle luminaire,Dalle luminaire,damaged,lighting_general_equipment,D.50.20.02.3,RENNES,2022-07-15,18.0,18.0,0.0,"['/upload/material/images/50afa448-2b33-46a7-84a3-40c8b5bb0aa9.jpeg', '/upload/material/images/2db99f69-7f2a-443b-98e1-573e09b635b9.jpeg']",used,,,68.0,68.0,2022-09-26,FR,1.0,73.0,,,,,"{'score': 0.06086931750178337, 'start': 0, 'end': 15, 'answer': 'Dalle luminaire'}",,,,,,,,,,,,,,,,,,,,Dalle luminaire,,,
385,600,600,53ac8623-90ef-479f-8e40-eea3d797827b,Spot encastré,Spot encastré led à tête orientable.,correct,lighting_general_equipment,D.50.20.02.13,PARIS-8E-ARRONDISSEMENT,2022-05-17,13.88,13.88,0.0,['/upload/material/images/1fa826f2-9132-4564-8447-59256000b36a.jpeg'],used,,,23.0,23.0,2023-03-26,FR,1.0,313.0,,,,,"{'score': 0.00011995522072538733, 'start': 0, 'end': 36, 'answer': 'Spot encastré led à tête orientable.'}",,,,,,,,,,,,,,,,,,,,,,,
386,603,603,53cbd144-2dac-4ea5-a7af-a0ab9626718e,Bloc-porte pour cloison de 70 mm - 63 cm,"Couleur : Bleu
Dimensions du cadre : 90 x 57 mm.
Poussant gauche.
Issu d'erreur de commande.",new,simple_solid_doors,C.10.20.01.1e,CLERMONT-FERRAND,2022-02-25,60.0,60.0,0.0,['/upload/material/images/862a3f8a-f6f6-49a7-92e2-9279a7b3ce1c.jpg'],new,,,4.0,4.0,2023-09-24,FR,2.0,576.0,,,,,"{'score': 4.247543984092772e-06, 'start': 9, 'end': 14, 'answer': ' Bleu'}",,,,,,,,,,,,,,,,,,,,,,,
387,604,604,53f12c69-1b0c-4bdc-8bc2-40a38fcb73ff,Porte simple manuelle,Porte simple manuelle en bois reconstitué,correct,simple_solid_doors,C.10.20.01.1e,ARGENTEUIL,2022-06-23,50.0,50.0,0.0,['/upload/material/images/79230c57-33fc-4a55-92c0-95c50d5a6586.jpeg'],used,,,3.0,3.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.0006857520202174783, 'start': 0, 'end': 41, 'answer': 'Porte simple manuelle en bois reconstitué'}",,,,,,,,,,,,,,,,,,,,Porte simple manuelle, bois reconstitué,,
388,606,606,5457e44c-4ed2-483d-a6de-f85254dc728a,Bac acier,Bac acier,verygood,slope_/_flat_roof,B.30.10.01.8,VILLENEUVE-SAINT-GEORGES,2022-04-01,10.0,10.0,0.0,['/upload/material/images/2c29ac66-1835-4a7c-9c54-d74733f558ff.jpeg'],used,,,48.0,48.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.09502583742141724, 'start': 0, 'end': 9, 'answer': 'Bac acier'}",,,,,,,,,,,,,,,,,,,,Bac acier,Bac acier,,
389,607,607,54a6d901-5911-4a0a-9a1d-ce4e0597c89e,Feuille de zinc,Feuille de Zinc en toiture,correct,slope_/_flat_roof,B.30.10.01.6,PARIS-12E-ARRONDISSEMENT,2021-07-22,55.0,55.0,0.0,"['/upload/material/images/d224041a-8629-4d57-8eb3-e4e2250b9b8a.JPG', '/upload/material/images/762327e5-3803-4ca5-ae2a-66935cb6c2ef.JPG']",used,,,36.0,36.0,2022-08-30,FR,1.0,404.0,,,,,"{'score': 0.0046346611343324184, 'start': 0, 'end': 26, 'answer': 'Feuille de Zinc en toiture'}",,,,,,,,,,,,,,,,,,,,Feuille de Zinc en toiture,Feuille de Zinc,,
390,610,610,54ced2d9-4dcc-47f0-bde7-a7ec07e2c259,Porte de chambre froide,"Porte de chambre froide sur rail en aluminium de couleur blanche, de largeur de 129 cm, hauteur de 200 cm et épaisseur de 12 cm.",correct,other_interior_special_door,C.10.20.90.6,PARIS-13E-ARRONDISSEMENT,2022-08-11,250.0,250.0,0.0,"['/upload/material/images/4ca84173-0d02-46d0-8b84-bac3c4c59721.jpeg', '/upload/material/images/d2b05160-8024-4ce7-943c-c3832ee7a3b7.jpeg', '/upload/material/images/d64533b5-287b-4980-8844-5fe64eb69cef.jpeg']",used,,,1.0,1.0,2023-09-24,FR,2.0,409.0,,,,,"{'score': 4.9130339903058484e-05, 'start': 0, 'end': 32, 'answer': 'Porte de chambre froide sur rail'}",,,,,,,,,,,,,,,,,,,,Porte de chambre froide, aluminium,,
391,611,611,54e14ddb-55e0-4e96-8206-e6f74517e321,Double pompe GRUNDFOS,"Ref : MAGNA3D 32-40 F220 
Qté : 6x DN 32 en double pompe / 2x DN 80 en double pompe.",verygood,auxiliary_equipment,D.30.20.04.2,PARIS-10E-ARRONDISSEMENT,2022-08-25,600.0,600.0,0.0,"['/upload/material/images/3914896b-8334-40fe-a9b5-c32a24644761.png', '/upload/material/images/49e8a699-eecb-4fe9-9c4d-2f711d4163d1.png', '/upload/material/images/d02f9fc3-5c45-45bc-a0d1-e965596fadeb.jpeg', '/upload/material/images/a1524107-7922-4475-aab3-e873488fb824.jpeg', '/upload/material/images/9a681708-739f-41fa-b3fc-a00602a6ef44.jpeg']",used,,,8.0,8.0,2022-09-26,FR,1.0,32.0,,,,,"{'score': 2.3101591068552807e-05, 'start': 5, 'end': 24, 'answer': ' MAGNA3D 32-40 F220'}",,,,,,,,,,,,,,,,,,,,,,,
392,612,612,54e81473-9875-44b9-b7c5-45e6d348f65c,Moquette / Gris-bleu,"Quantité non connu, aujourd'hui c'est un tas. Si le style vous intéresse, nous pourrons vous donner le nombre de dalle disponible.",verygood,linoleum_pvc_vinyl,C.30.20.04.3h,NEUILLY-SUR-SEINE,2022-07-08,6.0,6.0,0.0,['/upload/material/images/d5b532fc-14af-4c65-bd79-5cba4693116a.jpg'],used,,,20.0,20.0,2023-09-24,FR,2.0,443.0,,,,,"{'score': 0.00021120435849297792, 'start': 0, 'end': 19, 'answer': 'Quantité non connu,'}",,,,,,,,,,,,,,,,,,,, un tas.,,,
393,613,613,54e887f8-7cfe-449a-9046-02c28194ae8d,Dalles moquette,"Dalles de moquette.
Matériaux: Fibres synthétiques (probablement polypropylène).    
couleur: Gris",correct,other_floor_finish,C.30.20.90.2,LYON--3E--ARRONDISSEMENT,2022-07-01,3.0,3.0,0.0,['/upload/material/images/52ab5060-ea38-4de7-be6e-2124e27d9805.jpg'],used,,,5500.0,5500.0,2022-09-26,FR,1.0,87.0,,,,,"{'score': 1.7437758287996985e-05, 'start': 0, 'end': 19, 'answer': 'Dalles de moquette.'}",,,,,,,,,,,,,,,,,,,,Dalles de moquette.,,,
394,616,616,559acc98-4fd7-4abd-a379-21ab18436c28,Porte coulissante metallique,Porte coulissante metallique,correct,sliding_and_folding_doors,C.10.20.04.2a,VILLENEUVE-SAINT-GEORGES,2022-04-01,45.0,45.0,0.0,['/upload/material/images/9c60ccfc-aa34-4efd-8914-469c7f98f64a.jpeg'],used,,,1.0,1.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.11660675704479218, 'start': 0, 'end': 28, 'answer': 'Porte coulissante metallique'}",,,,,,,,,,,,,,,,,,,,Porte coulissante metallique, metallique,,
395,617,617,559e5285-43a5-41e0-8c17-da18a2c56f0a,"Fenêtre simple, double vitrage","Fenêtre simple, double vitrage avec cadre en aluminium. Sans bâti : 116*114 cm.",correct,windows,B.20.20.01.5b,ARGENTEUIL,2022-06-23,45.0,45.0,0.0,['/upload/material/images/3285f570-e6c0-4f9f-b40a-048282577c56.jpeg'],used,,,4.0,4.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 4.278618507669307e-05, 'start': 0, 'end': 55, 'answer': 'Fenêtre simple, double vitrage avec cadre en aluminium.'}",,,,,,,,,,,,,,,,,,,,,, 116*114 cm.,
396,621,621,5662a815-c88a-43dc-a8b4-95347f06cde7,Luminaire,Luminaire,correct,lighting_general_equipment,D.50.20.02.6,VILLENEUVE-SAINT-GEORGES,2022-03-31,20.0,20.0,0.0,['/upload/material/images/cf199395-2662-4e07-98ad-11251a7fb8dc.png'],used,,,2.0,2.0,2023-05-04,FR,1.0,399.0,,,,,"{'score': 0.4009758234024048, 'start': 0, 'end': 9, 'answer': 'Luminaire'}",,,,,,,,,,,,,,,,,,,,Luminaire,Luminaire,,
397,622,622,569cff5c-9e11-4fa8-a768-6f0a74f5bdfc,Table,"Table à manger, de longueur de 60 cm, largeur de 80 cm et hauteur de 76 cm.",correct,ovens,E.10.90.02.46,PARIS-13E-ARRONDISSEMENT,2022-08-11,10.0,10.0,0.0,['/upload/material/images/e3f10b61-72e6-423e-9e11-87546208cb97.jpeg'],used,,,99.0,99.0,2023-05-04,FR,1.0,266.0,,,,,"{'score': 0.00029666192131116986, 'start': 0, 'end': 15, 'answer': 'Table à manger,'}",,,,,,,,,,,,,,,,,,,,"Table à manger,",,,
398,623,623,56ed814b-2a23-4c05-9502-79fa962b75bd,Miroir,Miroir pleine hauteur,correct,other_special_interior_furnishings,E.20.10.90.2,CHAMPS-SUR-MARNE,2022-04-05,61.67,61.67,0.0,['/upload/material/images/61e2dbb8-e951-49f1-bd3f-bd1dba36c486.jpeg'],used,,,6.0,6.0,2023-09-24,FR,2.0,537.0,,,,,"{'score': 0.07664047181606293, 'start': 0, 'end': 21, 'answer': 'Miroir pleine hauteur'}",,,,,,,,,,,,,,,,,,,,Miroir pleine hauteur,,,
399,625,625,577bfa20-c7d0-4580-81a4-3d3b8a63b424,IPE 270 avec pied des 2 côtés,Considerer 1ml = 1 poutre pour la vente.,verygood,sub_flooring_cones,B.10.10.01.2a,SAINT-OUEN,2021-08-03,370.0,370.0,0.0,"['/upload/material/documents/0ec33f5a-0d4d-4ec6-acba-f73f91ba70a6.jfif', '/upload/material/documents/4e51c17d-4190-46cd-8c93-46f0ab2fa20e.jfif']",used,,,1.0,1.0,2023-09-24,FR,2.0,782.0,,,,,"{'score': 0.0009267450077459216, 'start': 10, 'end': 14, 'answer': ' 1ml'}",,,,,,,,,,,,,,,,,,,,,,,
400,628,628,580792c0-7899-4106-ba73-c84235564ae5,Baie fixe,Baie fixe en verre148cm 98cm avec bâti laqué rouge.,correct,windows,B.20.20.01.2a,ARGENTEUIL,2022-06-23,80.0,80.0,0.0,['/upload/material/images/30fedb61-3a7a-47e7-a976-59968bb39e12.jpeg'],used,,,2.0,2.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.00018476728291716427, 'start': 12, 'end': 28, 'answer': ' verre148cm 98cm'}",,,,,,,,,,,,,,,,,,,,Baie fixe en verre148cm, verre148cm,,
401,633,633,588bc59d-babe-4153-ba6b-323a68414b31,Porte blindée,Porte simple manuelle en acier.,correct,solid_exterior_door,B.20.30.01.1a,ARGENTEUIL,2022-06-23,110.0,110.0,0.0,"['/upload/material/images/6c4626e8-c42e-44d7-a7fc-21a0723bb6d1.jpeg', '/upload/material/images/1c8d65ae-cf48-4f37-bee1-cbc5f68098e4.jpeg']",used,,,3.0,3.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.00017539807595312595, 'start': 0, 'end': 31, 'answer': 'Porte simple manuelle en acier.'}",,,,,,,,,,,,,,,,,,,,, acier.,,
402,634,634,589cb114-818a-4c2f-915f-9214059d3bc5,Cloison amovible en Bois et Plâtre,"Cloison bois/placoplâtre peinte en bleu, trois côtés, deux de 90 cm et un de 2,2m.  Cloison amovible en Bois et Plâtre",verygood,demountable_partitions,C.10.10.02.1c,BORDEAUX,2022-06-15,45.0,45.0,0.0,"['/upload/material/images/497b08d2-2a65-4a2a-8141-8999fe35dcf1.jpeg', '/upload/material/images/fffdc85c-3231-4c9a-ae1e-c6541d63af38.jpeg']",used,,,5.0,5.0,2022-09-26,FR,1.0,103.0,,,,,"{'score': 2.4980492980830604e-06, 'start': 61, 'end': 82, 'answer': ' 90 cm et un de 2,2m.'}",,,,,,,,,,,,,,,,,,,,,,,
403,635,635,59178cd5-dc69-48d3-b859-4312d29248c3,Etagère murale fine en métal noir,quantité en nombre et non en m²,verygood,storage_unit,E.20.20.05.3b,SAINT-OUEN,2021-04-20,10.0,10.0,0.0,"['/upload/material/images/735d224a-fe72-4f1e-867f-c5297811d009.JPG', '/upload/material/images/ae67f3bd-f55f-4d31-abd7-e4b3265c3bb5.JPG', '/upload/material/images/7ea9ebd0-181e-430c-a7de-ac781d5eb08b.JPG', '/upload/material/images/3c61d080-e609-41ec-be3c-27c8d9d4beab.JPG', '/upload/material/images/9fe25a10-b49c-4030-bbe3-be9c1784ba6d.JPG']",used,,,5.0,5.0,2023-09-24,FR,2.0,887.0,,,,,"{'score': 0.001226654858328402, 'start': 28, 'end': 31, 'answer': ' m²'}",,,,,,,,,,,,,,,,,,,,,,,
404,636,636,59618621-395e-481d-a0b5-42adc88a92eb,Blocs de faux plafonds acoustiques,"Blocs de faux plafonds acoustiques modules de 60
24 modules par blocs 
Dimensions : 360x240",correct,acoustical_panels_adhered_to_wall,C.30.30.06.1,PARIS-12E-ARRONDISSEMENT,2022-07-27,80.0,80.0,0.0,['/upload/material/images/3a1918b8-0d4a-4988-8b68-92d164672ad9.png'],used,,,91.0,91.0,2023-09-24,FR,2.0,424.0,,,,,"{'score': 0.012064904905855656, 'start': 34, 'end': 48, 'answer': ' modules de 60'}",,,,,,,,,,,,,,,,,,,,Blocs de faux plafonds acoustiques,Blocs de faux plafonds acoustiques, 360x240, 60
405,637,637,59ba7a25-44e6-4301-a99d-9e130f63f4fa,Prise murale,Prise murale avec une largeur de 1 cm ou 4 cm,correct,wires_connections,D.50.20.01.5,RENNES,2022-07-28,5.5,5.5,0.0,"['/upload/material/images/341bf596-94ed-40d0-b02f-925446995bae.png', '/upload/material/images/223e71bc-3113-4459-8dbd-d0154c9a1603.png']",used,,,1000.0,1000.0,2022-09-26,FR,1.0,60.0,,,,,"{'score': 2.142093535439926e-06, 'start': 0, 'end': 12, 'answer': 'Prise murale'}",,,,,,,,,,,,,,,,,,,,Prise murale,,,
406,638,638,59ca1d05-93e9-4427-af3f-07ef38f02f19,Cloison vitrée,Cloison vitrée bord à bord et cadre métallique. Hauteur variables : de 250cm à 310cm. D'autres matériaux sont disponibles sur site.,correct,demountable_partitions,C.10.10.02.1f,PARIS-16E-ARRONDISSEMENT,2022-08-16,40.0,40.0,0.0,['/upload/material/images/0f799a45-24ae-44ff-b3d0-c65cae2b610e.png'],used,,,229.0,229.0,2022-09-26,FR,1.0,41.0,,,,,"{'score': 3.94942389903008e-08, 'start': 47, 'end': 65, 'answer': ' Hauteur variables'}",,,,,,,,,,,,,,,,,,,,,,,
407,639,639,59d248b3-a006-43d8-a44b-1d8fb48d0480,Luminaire d'appoint,"Luminaire d'appoint. Longueur 70 cm, largeur 12 cm",correct,lighting_general_equipment,D.50.20.02.15,VILLENEUVE-SAINT-GEORGES,2022-04-01,20.0,20.0,0.0,['/upload/material/images/d357f179-8a83-4e78-875a-714d4504368a.JPG'],used,,,1.0,1.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.00021918238780926913, 'start': 0, 'end': 20, 'answer': ""Luminaire d'appoint.""}",,,,,,,,,,,,,,,,,,,,Luminaire d'appoint.,,,
408,640,640,59da181b-f8ed-4816-826f-4864918a6453,Urinoir,"Urinoir en céramique de la marque Allia, de hauteur de 45 cm, longueur de 30 cm et largeur de 30 cm.",correct,urinals,D.20.10.03.1,ORLEANS,2022-04-15,35.0,35.0,0.0,['/upload/material/images/07f70a32-b61c-4476-b282-51ce5b104806.jpeg'],used,,,1.0,1.0,2023-01-19,FR,1.0,279.0,,,,,"{'score': 7.365803321590647e-05, 'start': 33, 'end': 40, 'answer': ' Allia,'}",,,,,,,,,,,,,,,,,,,,Urinoir, céramique,,
409,641,641,5a3c72ff-e112-4f5c-947f-523984fdc8af,Panneaux sandwichs,"Panneaux sandiwchs en acier. Sur un batiments d'une hauteur 11,9 m avec des façacades à largeur variables.",correct,exterior_claddings,B.20.10.02.1a,ARGENTEUIL,2022-06-23,25.0,25.0,0.0,"['/upload/material/images/fc0210ff-e42d-4406-8bb4-201a593ca0fb.jpeg', '/upload/material/images/41fed793-222f-4cd3-80c0-d0cd1f08c5e1.jpeg']",used,,,1224.0,1224.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 7.824273779988289e-07, 'start': 0, 'end': 18, 'answer': 'Panneaux sandiwchs'}",,,,,,,,,,,,,,,,,,,,,,,
410,642,642,5a6ae88b-d3e1-4c25-8a76-3b61fe8bb14e,Colle Parquet,"Volume exprimé en pot de 16kg et non en L telle que précisé par Cycle UP
70 pots de 16kg
Produit acheté en Octobre 2022.
Livraison IDF possible en sup.
Prix pour le lot complet 3000€ HT.",new,hardener_sealer,C.30.20.10,BUSSY-SAINT-GEORGES,2022-07-01,50.0,50.0,0.0,"['/upload/material/images/ee809204-e557-4aec-8776-8c2372f355d3.jpg', '/upload/material/images/1a3ef884-5548-48e1-8d0b-d2a96bdba393.jpg']",new,,,65.0,65.0,2022-08-30,FR,1.0,60.0,,,,,"{'score': 0.4545955955982208, 'start': 180, 'end': 190, 'answer': ' 3000€ HT.'}",,,,,,,,,,,,,,,,,,,,,,,"
70 pots de 16kg"
